"trip_id"	"household_id"	"person_n"	"trip_n"	"travel_mode"	"purpose"	"fueltype"	"faretype"	"bus_scale"	"survey_year"	"travel_year"	"travel_month"	"travel_date"	"day_of_week"	"start_time"	"age"	"female"	"driving_license"	"car_ownership"	"distance"	"dur_walking"	"dur_cycling"	"dur_pt_access"	"dur_pt_rail"	"dur_pt_bus"	"dur_pt_int"	"pt_interchanges"	"dur_driving"	"cost_transit"	"cost_driving_fuel"	"cost_driving_ccharge"	"driving_traffic_percent"	"W"
"125"	39092	8357	2	8	4	5	1	4	0	2	2013	8	18	7	22.66666667	18	1	1	2	1623	0.428611111	0.122777778	0.223611111	0	0.065	0	0	0.080277778	0	0.27	0	0.121107	1.06560342319147
"126"	53613	11485	0	4	4	3	2	1	1	2	2014	2	27	4	14.25	40	1	1	1	843	0.236944444	0.090833333	0.106944444	0	0.099166667	0	0	0.125833333	1.5	0.18	0	0.479029	1.06560342319147
"127"	9934	2074	0	2	1	5	1	1	1	1	2012	7	26	4	14	27	0	1	2	1305	0.373333333	0.175833333	0.091111111	0	0.208888889	0	0	0.152777778	1.5	0.32	10.5	0.734545	1.21475236566241
"128"	27054	5838	0	1	3	1	1	1	1	1	2013	3	8	5	20	36	0	1	2	5901	1.81	0.5175	0.129722222	0.283333333	0	0.116666667	1	0.345	2.4	1.2	0	0.619163	1.21475236566241
"129"	17798	3757	1	9	4	3	1	1	1	1	2012	10	28	7	22.18333333	55	1	1	1	2039	0.572222222	0.179722222	0.068055556	0.05	0.101666667	0.133333333	1	0.150833333	3.6	0.45	0	0.0497238	0.836779970608957
"130"	75101	16241	1	1	3	1	6	1	1	3	2014	12	11	4	17	33	0	1	0	7413	1.838055556	0.6375	0.141666667	0.3	0.114722222	0.2	2	0.634166667	4.4	1.48	10.5	0.667981	1.21475236566241
"131"	14500	3081	0	1	4	5	2	1	1	1	2012	9	21	5	8.2	58	0	1	2	2839	0.760833333	0.213888889	0.417222222	0	0.189722222	0	0	0.172777778	1.5	0.46	0	0.228296	0.848964507070372
"132"	1567	328	1	1	4	3	1	1	1	1	2012	4	22	7	16	43	1	1	1	6660	1.584722222	0.618333333	0.485	0.2	0	0	0	0.494444444	2.8	1.37	0	0.398876	0.836779970608957
"133"	43352	9252	0	5	1	2	6	1	1	2	2013	10	9	3	15.58333333	39	0	1	0	434	0.126944444	0.030833333	0.110833333	0	0.033333333	0	0	0.099166667	1.5	0.22	0	0.341737	1.21475236566241
"134"	60804	13035	0	2	4	1	1	5	0	3	2014	6	18	3	16	64	1	1	2	6367	1.438611111	0.404722222	0.057222222	0	0.418333333	0.116666667	1	0.261666667	0	0.98	0	0.217622	0.836779970608957
"135"	18162	3849	0	2	1	3	2	1	1	1	2012	11	1	4	15.5	48	1	1	1	1129	0.320833333	0.1675	0.120833333	0	0.1	0	0	0.0975	1.5	0.21	0	0.048433	0.836779970608957
"136"	51138	10944	0	0	4	1	1	1	1	2	2014	1	21	2	7.25	52	0	1	2	8791	2.025277778	0.642777778	0.112777778	0	0.647222222	0	0	0.393611111	1.5	1.39	0	0.221595	0.848964507070372
"137"	77693	16823	0	1	1	5	6	1	1	3	2015	1	21	3	13	39	0	1	0	755	0.215833333	0.1075	0.045555556	0.133333333	0	0	0	0.130555556	2.4	0.21	10.5	0.578723	1.21475236566241
"138"	64206	13798	0	0	3	1	1	1	1	3	2014	7	25	5	8	50	0	1	1	10985	2.642777778	0.855833333	0.219444444	0.333333333	0.25	0.083333333	1	0.773611111	4.4	1.99	10.5	0.762657	0.848964507070372
"139"	45952	9819	2	0	4	2	1	1	1	2	2013	11	12	2	8.5	18	0	1	1	1776	0.495	0.154722222	0.125555556	0	0.076666667	0	0	0.131944444	1.5	0.39	0	0.208421	1.21475236566241
"140"	72379	15680	0	0	3	4	6	1	1	3	2014	11	11	2	9	38	1	1	0	4328	1.049444444	0.453055556	0.133888889	0.133333333	0	0.1	1	0.422777778	2.9	0.95	0	0.737845	1.06560342319147
"141"	64389	13838	1	5	1	3	6	1	1	3	2014	7	28	1	16	28	1	0	0	697	0.170277778	0.070833333	0.055	0	0.057222222	0	0	0.05	1.5	0.12	0	0.0166667	1.06560342319147
"142"	7253	1491	3	0	4	2	1	5	0	1	2012	6	28	4	7.75	9	0	0	1	7616	1.810277778	0.610833333	0.265555556	0.183333333	0	0	0	0.585	0	1.49	0	0.509971	1.21475236566241
"143"	39918	8547	1	3	3	3	6	1	1	2	2013	8	31	6	17	32	1	1	0	4307	0.996666667	0.324444444	0.101388889	0.2	0	0.116666667	1	0.275	4.8	0.7	0	0.278788	1.06560342319147
"144"	35155	7522	0	6	4	3	1	1	1	2	2013	7	3	3	16.83333333	43	1	1	1	3711	0.829166667	0.2425	0.051944444	0	0.284722222	0	0	0.222222222	1.5	0.62	0	0.52	0.836779970608957
"145"	55746	11948	0	2	4	3	2	5	0	3	2014	4	14	1	19	60	0	1	1	2895	0.868055556	0.241944444	0.356388889	0	0.113333333	0	0	0.159722222	0	0.44	0	0.12	0.848964507070372
"146"	59571	12770	2	3	4	3	2	3	0	3	2014	6	4	3	19.5	15	0	0	1	5639	1.293055556	0.344722222	0.099166667	0	0.25	0	0	0.285833333	0	0.77	0	0.230321	1.21475236566241
"147"	51711	11069	1	9	4	3	1	5	0	2	2014	1	29	3	15.5	70	1	1	1	1111	0.32	0.085555556	0.263888889	0	0.030277778	0	0	0.116111111	0	0.33	0	0.133971	0.836779970608957
"148"	28540	6180	0	5	4	2	1	1	1	2	2013	4	17	3	12.16666667	43	1	1	1	3187	0.755	0.240833333	0.254166667	0	0.175	0	0	0.159166667	1.5	0.52	0	0.211169	0.836779970608957
"149"	44096	9426	0	2	1	5	2	4	1	2	2013	10	18	5	14	25	0	1	1	1140	0.319722222	0.120277778	0.100277778	0.05	0	0	0	0.161666667	1.6	0.29	10.5	0.642612	1.21475236566241
"150"	30412	6573	0	2	4	3	1	5	0	2	2013	5	12	7	11.51666667	65	1	1	1	2158	0.501111111	0.150555556	0.170555556	0	0.125	0	0	0.1725	0	0.47	0	0.397746	0.836779970608957
"151"	70595	15277	0	0	1	3	1	1	1	3	2014	10	20	1	10	53	1	0	1	757	0.207777778	0.094166667	0.068333333	0	0.038888889	0	0	0.048055556	1.5	0.13	0	0.248555	0.836779970608957
"152"	35672	7627	1	0	4	3	1	5	0	2	2013	7	10	3	10	78	0	1	1	2081	0.562777778	0.185555556	0.224444444	0	0.166666667	0	0	0.138888889	0	0.42	0	0.384	0.848964507070372
"153"	23096	4967	0	1	4	4	6	1	1	1	2013	1	15	2	10	40	1	0	0	3913	0.930833333	0.343055556	0.203333333	0.116666667	0	0.083333333	1	0.343055556	2.4	0.72	10.5	0.719838	1.06560342319147
"154"	20913	4448	2	0	3	2	6	5	0	1	2012	12	7	5	8	7	0	0	0	3720	0.886388889	0.306666667	0.130555556	0	0.366944444	0	0	0.283611111	0	0.72	0	0.463271	1.21475236566241
"155"	57440	12333	0	2	3	5	6	1	0.5	3	2014	5	9	5	9.75	35	1	0	0	1413	0.37	0.125	0.055	0	0.1	0	0	0.086944444	0.75	0.26	0	0.182109	1.06560342319147
"156"	5897	1209	0	2	1	5	2	1	1	1	2012	6	13	3	9.75	41	0	1	1	434	0.111388889	0.0375	0.071111111	0	0.022222222	0	0	0.0275	1.5	0.06	0	0.222222	0.848964507070372
"157"	40061	8572	0	1	4	3	2	4	1	2	2013	9	1	7	14.5	28	1	1	1	11067	2.640277778	0.926111111	0.098055556	0.35	0.46	0.266666667	2	0.496388889	4.5	1.52	0	0.20817	1.06560342319147
"158"	59751	12817	0	3	4	5	1	1	0	3	2014	6	6	5	13.75	52	1	1	2	4210	1.094722222	0.370555556	0.348055556	0	0.234722222	0	0	0.243611111	0	0.75	0	0.1813	0.836779970608957
"159"	22977	4937	2	2	4	3	1	5	0	1	2013	1	13	7	12.5	5	1	0	2	10497	2.508611111	0.845833333	0.306111111	0.333333333	0.166666667	0.266666667	2	0.700555556	0	1.97	0	0.621332	1.06560342319147
"160"	52878	11311	0	5	4	1	6	1	1	2	2014	2	12	3	17	49	0	1	1	1052	0.310833333	0.135	0.121666667	0	0.170277778	0	0	0.181388889	1.5	0.38	0	0.385911	0.848964507070372
"161"	19980	4231	0	2	1	5	6	1	0.5	1	2012	11	25	7	13.25	59	0	0	0	272	0.127222222	0.0425	0.121666667	0	0.017777778	0	0	0.065	0.75	0.17	0	0.17094	0.848964507070372
"162"	828	200	1	0	4	3	2	1	1	1	2012	4	15	7	8	58	1	1	1	2516	0.700555556	0.206111111	0.39	0	0.075	0	0	0.132222222	1.5	0.43	0	0.0609244	0.836779970608957
"163"	71120	15393	0	4	4	3	1	1	1	3	2014	10	25	6	3.25	24	1	1	2	4698	1.139166667	0.399444444	0.235277778	0	0.383333333	0	0	0.332222222	1.5	0.9	0	0.600334	1.06560342319147
"164"	61662	13218	0	1	4	5	1	5	0	3	2014	6	27	5	14.25	64	1	1	2	2032	0.468333333	0.131944444	0.064444444	0	0.1075	0	0	0.111666667	0	0.32	0	0.171642	0.836779970608957
"165"	52122	11167	1	0	1	1	1	1	1	2	2014	2	4	2	9.25	56	0	1	2	768	0.196666667	0.05	0.161944444	0	0.033333333	0	0	0.068333333	1.5	0.16	0	0.0487805	0.848964507070372
"166"	72861	15783	0	1	4	3	2	5	0	3	2014	11	17	1	13.75	81	0	1	1	3182	0.764722222	0.200833333	0.203055556	0.166666667	0	0	0	0.184722222	0	0.46	0	0.190977	0.848964507070372
"167"	24661	5317	0	0	4	3	1	1	1	1	2013	2	2	6	12	42	0	1	2	6654	1.592777778	0.451944444	0.093888889	0	0.55	0	0	0.406388889	1.5	1.27	0	0.215995	0.848964507070372
"168"	38101	8138	0	1	3	1	6	1	1	2	2013	8	6	2	17	34	1	0	0	4383	1.024166667	0.317222222	0.098333333	0	0.383333333	0	0	0.24	1.5	0.67	0	0.244213	1.06560342319147
"169"	21349	4542	3	1	3	2	1	3	0	1	2012	12	13	4	15.75	12	0	0	1	5741	1.528611111	0.460833333	0.115	0	0.528888889	0	0	0.280277778	0	0.98	0	0.376611	1.21475236566241
"170"	64628	13901	0	3	3	3	6	1	1	3	2014	7	31	4	17	50	0	0	0	14911	3.781944444	1.391388889	0.111666667	0.4	0.083888889	0.3475	3	1.021111111	8.2	2.74	0	0.491567	0.848964507070372
"171"	77409	16759	0	1	3	5	6	1	1	3	2015	1	18	7	15.5	43	1	1	0	2070	0.518333333	0.160277778	0.213333333	0.083333333	0	0	0	0.170277778	2.1	0.39	0	0.166395	0.836779970608957
"172"	73017	15813	1	1	4	1	1	1	1	3	2014	11	19	3	17.5	53	0	1	1	9728	2.431944444	0.736666667	0.247222222	0.3	0	0	0	0.313333333	2.8	1.37	0	0.309397	0.848964507070372
"173"	33317	7168	2	0	4	3	1	5	0	2	2013	6	16	7	13	9	1	0	2	7653	1.885555556	0.558611111	0.298888889	0.116666667	0.277777778	0.183333333	1	0.437222222	0	1.32	0	0.21474	1.06560342319147
"174"	1316	285	1	2	3	5	2	2	0	1	2012	4	20	5	15	16	0	0	2	663	0.176944444	0.083055556	0.073611111	0	0.02	0	0	0.043611111	0	0.1	0	0.11465	1.21475236566241
"175"	13658	2900	5	1	4	3	1	5	0	1	2012	9	11	2	0	9	1	0	1	1751	0.405555556	0.123333333	0.113333333	0	0.1	0	0	0.099166667	0	0.3	0	0.106443	1.06560342319147
"176"	3530	740	0	8	1	1	1	1	1	1	2012	5	17	4	16.61666667	38	0	1	1	890	0.239722222	0.068333333	0.1825	0	0.022222222	0	0	0.085833333	1.5	0.24	0	0.262136	1.21475236566241
"177"	41673	8909	0	1	4	3	2	5	0	2	2013	9	20	5	11.33333333	70	0	1	1	2029	0.4775	0.137777778	0.132222222	0	0.107777778	0	0	0.133611111	0	0.35	0	0.24948	0.848964507070372
"178"	78520	17017	2	4	4	3	1	1	1	3	2015	2	1	7	21.75	25	0	1	2	5716	1.436944444	0.446944444	0.191111111	0	0.376944444	0.123055556	1	0.2425	3	0.94	0	0.184422	1.21475236566241
"179"	4073	839	0	1	4	5	1	1	1	1	2012	5	23	3	7.333333333	48	1	1	2	2426	0.68	0.210833333	0.2375	0	0.103611111	0	0	0.148333333	1.5	0.46	0	0.131086	0.836779970608957
"180"	58681	12584	2	1	3	5	1	4	1	3	2014	5	23	5	14	25	1	0	1	19556	4.579166667	1.3625	0.098055556	0.366666667	0.266666667	0.45	2	0.986111111	3.25	4.06	0	0.307606	1.06560342319147
"181"	63530	13646	1	2	3	5	2	1	1	3	2014	7	17	4	8.933333333	42	0	1	2	23770	5.773888889	1.826388889	0.169166667	0.583333333	0	0	0	0.871111111	5.09	3.49	0	0.499681	0.848964507070372
"182"	58659	12580	0	2	2	3	6	1	1	3	2014	5	23	5	12.66666667	51	0	0	0	1640	0.415555556	0.129166667	0.151388889	0	0.270833333	0	0	0.224722222	1.5	0.54	0	0.201483	0.848964507070372
"183"	11749	2481	1	2	4	3	5	1	1	1	2012	8	19	7	16	35	0	1	2	1916	0.518888889	0.168333333	0.115833333	0	0.266666667	0	0	0.115	1.5	0.48	0	0.217391	1.21475236566241
"184"	80956	17584	2	2	3	3	1	4	0.5	3	2015	3	20	5	22.83333333	20	0	0	1	12100	2.789444444	0.928888889	0.126111111	0.333333333	0.1625	0.233333333	2	0.5775	2.35	1.84	0	0.725349	1.21475236566241
"185"	12277	2608	1	0	4	3	1	5	0	1	2012	8	25	6	11	67	0	1	1	1370	0.3625	0.115	0.139444444	0	0.1125	0	0	0.13	0	0.32	0	0.350427	0.848964507070372
"186"	10241	2134	2	0	3	3	1	2	0	1	2012	7	29	7	13	17	1	0	1	3530	0.99	0.312777778	0.178888889	0	0.205277778	0	0	0.165833333	0	0.63	0	0.117253	1.06560342319147
"187"	69940	15129	2	0	3	1	1	1	1	3	2014	10	13	1	7.5	27	0	1	1	12274	2.638611111	0.824722222	0.057777778	0	0.711111111	0.088888889	1	0.770833333	3	2.17	0	0.666667	1.21475236566241
"188"	53124	11368	1	1	4	1	1	1	1	2	2014	2	16	7	0.833333333	50	0	1	1	16942	3.971944444	1.090555556	0.1925	0	1.181944444	0.643611111	4	0.554166667	7.5	2.49	0	0.162907	0.848964507070372
"189"	21813	4658	1	0	3	3	6	1	1	1	2012	12	28	5	10.5	40	0	1	0	2275	0.544166667	0.151388889	0.167222222	0	0.134722222	0	0	0.161111111	1.5	0.41	0	0.293103	1.21475236566241
"190"	17720	3744	1	0	4	3	2	5	0	1	2012	10	27	6	9.5	9	1	0	2	1835	0.498055556	0.149722222	0.182222222	0	0.095277778	0	0	0.103333333	0	0.29	0	0.0645161	1.06560342319147
"191"	29504	6373	0	2	4	3	1	1	1	2	2013	4	28	7	15.33333333	37	1	1	1	1697	0.410555556	0.123333333	0.115277778	0	0.133333333	0	0	0.088611111	1.5	0.27	0	0.285266	1.06560342319147
"192"	42004	8971	1	1	3	5	6	5	0	2	2013	9	24	2	15.33333333	6	1	0	0	2386	0.632222222	0.262777778	0.082777778	0	0.269722222	0.15	1	0.155833333	0	0.46	0	0.172906	1.06560342319147
"193"	43218	9223	3	0	3	2	1	2	0	2	2013	10	7	1	7.666666667	16	0	0	2	10075	2.439722222	0.735	0.136111111	0.183333333	0.351666667	0.25	2	0.582777778	1.25	1.76	0	0.443279	1.21475236566241
"194"	57846	12413	2	3	1	3	1	2	0	3	2014	5	13	2	20.16666667	16	0	0	1	263	0.128888889	0.033055556	0.055833333	0	0.013055556	0	0	0.030555556	0	0.08	0	0.154545	1.21475236566241
"195"	20875	4440	3	0	3	2	1	3	0	1	2012	12	6	4	7.75	15	0	0	1	2214	0.583333333	0.174166667	0.120833333	0	0.169444444	0	0	0.161944444	0	0.47	0	0.132075	1.21475236566241
"196"	39177	8379	0	1	4	1	2	1	1	2	2013	8	19	1	21	57	1	0	1	866	0.284444444	0.11	0.095277778	0	0.061666667	0	0	0.093888889	1.5	0.25	0	0.118343	0.836779970608957
"197"	50166	10729	0	1	3	1	1	1	1	2	2014	1	10	5	17	29	0	1	1	15888	3.6525	1.178333333	0.132777778	0.333333333	0.027777778	0.116666667	1	1.020277778	6.59	2.71	10.5	0.567111	1.21475236566241
"198"	70988	15365	0	1	3	4	6	1	1	3	2014	10	24	5	0	23	0	1	0	6748	1.6175	0.519722222	0.117222222	0	0.496111111	0.131944444	1	0.387222222	3	1.07	0	0.681492	1.21475236566241
"199"	17813	3759	2	3	4	3	1	3	0	1	2012	10	28	7	16.68333333	12	0	0	1	3697	0.895	0.236944444	0.066666667	0	0.219166667	0.171388889	1	0.170555556	0	0.57	0	0.267101	1.21475236566241
"200"	12934	2749	3	6	4	3	1	2	0	1	2012	9	3	1	21.5	16	1	0	1	4915	1.269722222	0.47	0.198333333	0	0.25	0	0	0.269444444	0	0.85	0	0.142268	1.06560342319147
"201"	77214	16717	1	0	3	1	2	1	1	3	2015	1	16	5	11	42	1	0	1	2251	0.598055556	0.192222222	0.235277778	0	0.266666667	0	0	0.173055556	1.5	0.4	0	0.369181	0.836779970608957
"202"	69325	14983	1	0	4	3	1	1	1	3	2014	10	5	7	10.5	52	1	1	2	7590	1.859444444	0.539166667	0.256666667	0.166666667	0.279166667	0.183333333	1	0.371388889	3.6	1.23	0	0.301421	0.836779970608957
"203"	60254	12916	1	0	3	1	6	1	1	3	2014	6	10	2	8.166666667	40	0	0	0	13014	2.955833333	0.908333333	0.366111111	0.483333333	0	0.083333333	1	0.761944444	5.09	2	10.5	0.667153	1.21475236566241
"204"	53642	11487	2	1	4	2	1	3	0	2	2014	2	27	4	17.26666667	11	1	0	2	5277	1.454722222	0.433611111	0.076666667	0	0.616666667	0.133333333	1	0.313888889	0	1.12	0	0.226549	1.06560342319147
"205"	38667	8269	2	1	4	3	2	1	1	2	2013	8	13	2	20	18	1	0	1	1252	0.332222222	0.124166667	0.155	0	0.133333333	0	0	0.111944444	1.5	0.22	0	0.394541	1.06560342319147
"206"	61640	13216	2	1	4	3	1	1	1	3	2014	6	27	5	21	31	0	1	1	1256	0.300555556	0.119166667	0.1575	0	0.090833333	0	0	0.0775	1.5	0.21	0	0.114695	1.21475236566241
"207"	805	195	0	3	4	3	1	1	0	1	2012	4	14	6	10	73	0	1	2	1675	0.552777778	0.176944444	0.130833333	0	0.133333333	0	0	0.15	0	0.44	0	0.138889	0.848964507070372
"208"	48772	10396	0	0	4	1	1	1	1	2	2013	12	15	7	10	58	1	1	1	1705	0.439722222	0.141388889	0.060555556	0	0.1325	0	0	0.143055556	1.5	0.39	0	0.15534	0.836779970608957
"209"	44694	9548	0	2	3	5	6	5	0	2	2013	10	25	5	16	80	0	1	0	1569	0.362222222	0.113055556	0.106111111	0	0.080833333	0	0	0.195277778	0	0.39	0	0.349929	0.848964507070372
"210"	9527	1989	1	2	4	3	2	1	1	1	2012	7	22	7	16.5	33	1	1	2	3800	0.932222222	0.2575	0.0825	0	0.45	0.2	1	0.234722222	3	0.59	0	0.211834	1.06560342319147
"211"	31416	6767	2	0	1	2	1	5	0	2	2013	5	24	5	8.25	7	1	0	1	1057	0.233611111	0.096666667	0.185555556	0	0.0325	0	0	0.085	0	0.22	0	0.366013	1.06560342319147
"212"	5791	1184	0	1	4	5	1	1	1	1	2012	6	12	2	8.583333333	33	1	1	2	1404	0.3925	0.095	0.065277778	0	0.196111111	0	0	0.114722222	1.5	0.32	0	0.0290557	1.06560342319147
"213"	80223	17413	1	0	2	3	6	1	1	3	2015	3	1	7	13.5	32	1	1	0	8327	2.003611111	0.706666667	0.154722222	0.333333333	0	0.083333333	1	0.585277778	2.4	1.43	0	0.713336	1.06560342319147
"214"	65757	14173	0	2	4	5	4	1	1	3	2014	8	19	2	9.416666667	27	1	1	2	911	0.310555556	0.0975	0.122222222	0	0.1	0	0	0.084722222	1.5	0.37	0	0.15082	1.06560342319147
"215"	24939	5379	0	1	4	3	6	5	0	1	2013	2	5	2	21	69	0	1	0	6708	1.774722222	0.531944444	0.046944444	0	0.490833333	0	0	0.289166667	0	1	0	0.226705	0.848964507070372
"216"	27980	6059	0	0	3	2	6	4	0.5	2	2013	4	9	2	12.5	26	0	0	0	3398	0.796944444	0.251944444	0.159444444	0	0.185	0	0	0.247222222	0.75	0.56	10.5	0.650562	1.21475236566241
"217"	55111	11793	2	1	4	3	1	5	0	3	2014	4	5	6	19	5	0	0	1	1043	0.307222222	0.104444444	0.149444444	0	0.066666667	0	0	0.070833333	0	0.22	0	0.0588235	1.21475236566241
"218"	60381	12943	3	1	4	2	2	3	0	3	2014	6	12	4	16.48333333	15	0	0	2	5350	1.293055556	0.4575	0.186388889	0	0.35	0	0	0.275	0	0.76	0	0.0535354	1.21475236566241
"219"	16805	3547	1	0	4	2	1	1	1	1	2012	10	17	3	8.25	32	0	1	1	1355	0.373333333	0.1425	0.134444444	0	0.085	0	0	0.126388889	1.5	0.33	0	0.334066	1.21475236566241
"220"	6638	1358	0	8	4	2	1	1	1	1	2012	6	21	4	20.51666667	46	0	1	2	1131	0.273055556	0.088611111	0.083611111	0	0.083611111	0	0	0.088055556	1.5	0.23	0	0.353312	0.848964507070372
"221"	74266	16074	3	1	4	5	1	3	0	3	2014	12	2	2	8.333333333	13	1	0	1	3436	0.882222222	0.258611111	0.187777778	0	0.285	0.091666667	1	0.233055556	0	0.65	0	0.133492	1.06560342319147
"222"	46161	9862	0	0	3	1	6	1	1	2	2013	11	15	5	8	24	1	0	0	11426	2.595	0.936666667	0.194444444	0.7	0	0.083333333	1	0.845555556	2.9	2.03	10.5	0.693495	1.06560342319147
"223"	1484	315	0	0	4	4	1	5	0	1	2012	4	21	6	13.5	61	0	1	1	1408	0.398333333	0.129444444	0.291944444	0	0.066666667	0	0	0.113055556	0	0.31	0	0.218673	0.848964507070372
"224"	45312	9686	0	6	4	1	1	1	1	2	2013	11	2	6	12.33333333	45	0	1	1	5861	1.825555556	0.478333333	0.270277778	0	0.3	0	0	0.318055556	1.5	1.04	0	0.422707	0.848964507070372
"225"	71774	15550	0	5	4	3	2	1	1	3	2014	11	4	2	19.25	49	1	1	2	3102	0.760555556	0.238611111	0.107222222	0	0.388055556	0.096666667	1	0.226666667	3	0.51	0	0.280637	0.836779970608957
"226"	13882	2946	2	0	3	4	1	1	1	1	2012	9	14	5	7.083333333	18	0	1	1	4307	1.086666667	0.413333333	0.055	0	0.616944444	0	0	0.213888889	1.5	0.75	0	0.372727	1.21475236566241
"227"	40323	8621	0	0	4	3	1	1	0	2	2013	9	3	2	10	70	1	1	2	942	0.353055556	0.113333333	0.226944444	0	0.05	0	0	0.084444444	0	0.26	0	0.0526316	0.836779970608957
"228"	75992	16429	3	2	4	3	1	5	0	3	2014	12	28	7	17	10	0	0	1	1539	0.418611111	0.209444444	0.223333333	0	0.109444444	0	0	0.156111111	0	0.57	0	0.119217	1.21475236566241
"229"	72721	15748	3	0	1	4	6	1	1	3	2014	11	15	6	6.833333333	22	1	0	0	1429	0.380277778	0.107222222	0.252222222	0	0.036666667	0	0	0.092222222	1.5	0.26	0	0.0481928	1.06560342319147
"230"	33941	7282	0	1	3	3	6	5	0	2	2013	6	22	6	11.75	81	1	0	0	7124	1.666944444	0.498055556	0.122222222	0	0.714166667	0	0	0.457777778	0	1.22	0	0.310073	0.836779970608957
"231"	78563	17023	4	3	4	3	2	5	0	3	2015	2	1	7	20.25	9	1	0	1	9040	2.263888889	0.588333333	0.112777778	0	0.741666667	0.1	1	0.314444444	0	1.22	0	0.20053	1.06560342319147
"232"	20373	4327	1	0	1	2	6	5	0	1	2012	11	30	5	8.5	5	1	0	0	499	0.151388889	0.053888889	0.139722222	0	0.022222222	0	0	0.050277778	0	0.12	0	0.138122	1.06560342319147
"233"	12812	2724	1	4	4	1	1	1	1	1	2012	9	2	7	23	33	0	1	1	5537	1.3275	0.394444444	0.2	0	0.322777778	0	0	0.279722222	1.5	0.95	0	0.154916	1.21475236566241
"234"	65594	14137	0	1	1	5	6	1	1	3	2014	8	17	7	13.5	42	0	0	0	693	0.195833333	0.084722222	0.049444444	0	0.094444444	0	0	0.086666667	1.5	0.16	0	0.599359	0.848964507070372
"235"	45463	9722	0	1	4	3	2	1	1	2	2013	11	5	2	14.58333333	40	0	1	1	2058	0.531111111	0.185833333	0.117222222	0.083333333	0	0.133333333	1	0.189166667	1.5	0.38	0	0.290749	1.21475236566241
"236"	41348	8843	0	1	3	3	1	5	0	2	2013	9	17	2	17	75	0	1	1	1121	0.308333333	0.109444444	0.055277778	0	0.158333333	0	0	0.142222222	0	0.29	0	0.501953	0.848964507070372
"237"	15346	3246	1	2	2	1	1	1	1	1	2012	10	2	2	18.58333333	54	0	1	1	4751	1.164166667	0.391111111	0.141111111	0.166666667	0.172222222	0.114722222	1	0.351111111	4.4	0.91	0	0.640032	0.848964507070372
"238"	1287	283	1	0	1	3	1	1	1	1	2012	4	20	5	10	47	0	1	2	667	0.166388889	0.050555556	0.090277778	0	0.029722222	0	0	0.053333333	1.5	0.13	0	0.0729167	0.848964507070372
"239"	40958	8756	0	0	3	2	6	1	1	2	2013	9	11	3	8.25	37	1	1	0	1276	0.273333333	0.1025	0.055	0	0.085555556	0	0	0.129166667	1.5	0.35	0	0.0666667	1.06560342319147
"240"	47422	10112	1	0	4	3	1	1	1	2	2013	11	28	4	15.5	50	1	1	1	1350	0.430555556	0.151111111	0.209166667	0	0.098611111	0	0	0.125277778	1.5	0.32	0	0.16408	0.836779970608957
"241"	23687	5117	4	0	4	5	1	1	1	1	2013	1	24	4	7	19	1	0	1	10900	2.653888889	0.758333333	0.318333333	0.3	0.05	0.116666667	1	0.500555556	5.1	1.88	0	0.45727	1.06560342319147
"242"	64062	13765	1	1	3	1	1	5	0	3	2014	7	24	4	17	63	0	0	1	4673	1.081111111	0.370277778	0.089444444	0.15	0.118333333	0.099166667	1	0.387777778	0	0.96	0	0.318052	0.848964507070372
"243"	25041	5401	0	0	3	1	2	1	1	1	2013	2	7	4	7.916666667	49	0	1	2	22350	5.070833333	1.625555556	0.613055556	0.516666667	0	0.116666667	1	1.489166667	8.6	3.25	10.5	0.73214	0.848964507070372
"244"	44292	9462	0	1	3	5	6	1	1	2	2013	10	20	7	13.75	49	1	1	0	1984	0.511388889	0.186666667	0.131944444	0	0.260555556	0	0	0.175555556	1.5	0.41	0	0.661392	0.836779970608957
"245"	4267	877	1	3	3	3	6	2	0	1	2012	5	25	5	21.25	17	1	0	0	3357	0.787222222	0.226666667	0.248333333	0.166666667	0	0	0	0.178888889	0	0.53	0	0.243789	1.06560342319147
"246"	57208	12281	0	5	1	3	1	1	1	3	2014	5	6	2	17.51666667	40	1	1	2	1204	0.351944444	0.094722222	0.264444444	0	0.066666667	0	0	0.115833333	1.5	0.33	0	0.143885	1.06560342319147
"247"	38385	8203	0	3	1	3	1	1	1	2	2013	8	9	5	20.26666667	37	1	1	1	187	0.067777778	0.056666667	0.051111111	0	0.019444444	0	0	0.075	1.5	0.18	0	0.122222	1.06560342319147
"248"	73220	15859	1	0	3	1	1	1	1	3	2014	11	21	5	8.083333333	43	0	0	1	17510	4.072222222	1.266944444	0.177222222	0.483333333	0.283611111	0.15	1	1.152222222	6.59	3.12	10.5	0.612825	0.848964507070372
"249"	77027	16669	1	1	4	5	1	5	0	3	2015	1	14	3	16.51666667	8	1	0	2	2643	0.604722222	0.169444444	0.273611111	0	0.112222222	0	0	0.131111111	0	0.4	0	0.137712	1.06560342319147
"250"	22500	4824	1	5	1	3	1	1	1	1	2013	1	8	2	17.16666667	44	0	0	1	265	0.058888889	0.014444444	0.040833333	0	0.029166667	0	0	0.019166667	1.5	0.05	0	0	0.848964507070372
"251"	13553	2880	0	0	1	3	6	1	1	1	2012	9	10	1	18	28	0	1	0	2276	0.5325	0.161944444	0.162222222	0.05	0	0	0	0.161666667	1.7	0.38	0	0.621993	1.21475236566241
